05-31-2024 13:29:13 RAM 2253/7451MB (lfb 17x4MB) SWAP 608/3725MB (cached 4MB) CPU [96%@1510,74%@1510,94%@1510,98%@1510,90%@1510,97%@1510] EMC_FREQ 14%@2133 GR3D_FREQ 0%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.937C SOC2@55.437C SOC0@54.843C CV1@-256C GPU@55.625C tj@56.937C SOC1@55.312C CV2@-256C VDD_IN 7080mW/7080mW VDD_CPU_GPU_CV 3070mW/3070mW VDD_SOC 1440mW/1440mW
05-31-2024 13:30:57 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [33%@1190,20%@1190,19%@1113,13%@1113,9%@729,10%@729] EMC_FREQ 27%@2133 GR3D_FREQ 38%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.468C SOC2@55.562C SOC0@55.25C CV1@-256C GPU@56.593C tj@56.656C SOC1@55.375C CV2@-256C VDD_IN 7987mW/7799mW VDD_CPU_GPU_CV 2791mW/2738mW VDD_SOC 1916mW/1870mW
05-31-2024 13:30:58 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [35%@1244,15%@960,26%@960,16%@960,13%@1113,7%@1113] EMC_FREQ 27%@2133 GR3D_FREQ 46%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.531C SOC2@55.593C SOC0@55.218C CV1@-256C GPU@56.375C tj@56.531C SOC1@55.343C CV2@-256C VDD_IN 7867mW/7800mW VDD_CPU_GPU_CV 2711mW/2737mW VDD_SOC 1916mW/1871mW
05-31-2024 13:30:59 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [28%@1497,23%@1497,31%@1497,19%@1497,19%@729,11%@729] EMC_FREQ 26%@2133 GR3D_FREQ 74%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.531C SOC2@55.593C SOC0@55.156C CV1@-256C GPU@56.468C tj@56.531C SOC1@55.375C CV2@-256C VDD_IN 7907mW/7801mW VDD_CPU_GPU_CV 2751mW/2737mW VDD_SOC 1916mW/1871mW
05-31-2024 13:31:00 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [33%@1113,19%@1113,15%@1190,16%@1190,14%@729,12%@729] EMC_FREQ 27%@2133 GR3D_FREQ 71%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.531C SOC2@55.562C SOC0@55.093C CV1@-256C GPU@56.531C tj@56.531C SOC1@55.281C CV2@-256C VDD_IN 7827mW/7801mW VDD_CPU_GPU_CV 2671mW/2737mW VDD_SOC 1916mW/1872mW
05-31-2024 13:31:01 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [29%@1190,22%@1190,17%@1190,31%@1190,14%@883,16%@883] EMC_FREQ 27%@2133 GR3D_FREQ 55%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.468C SOC2@55.562C SOC0@55.218C CV1@-256C GPU@56.25C tj@56.468C SOC1@55.406C CV2@-256C VDD_IN 7867mW/7802mW VDD_CPU_GPU_CV 2671mW/2736mW VDD_SOC 1916mW/1872mW
05-31-2024 13:31:02 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [24%@1113,19%@1190,27%@1179,23%@1036,17%@729,18%@729] EMC_FREQ 26%@2133 GR3D_FREQ 53%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.625C SOC2@55.593C SOC0@55.156C CV1@-256C GPU@56.5C tj@56.625C SOC1@55.375C CV2@-256C VDD_IN 7747mW/7801mW VDD_CPU_GPU_CV 2631mW/2735mW VDD_SOC 1916mW/1872mW
05-31-2024 13:31:03 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [30%@1510,18%@1344,24%@1344,28%@1344,10%@729,14%@729] EMC_FREQ 26%@2133 GR3D_FREQ 20%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.625C SOC2@55.531C SOC0@55.156C CV1@-256C GPU@56.312C tj@56.625C SOC1@55.281C CV2@-256C VDD_IN 7827mW/7802mW VDD_CPU_GPU_CV 2671mW/2735mW VDD_SOC 1916mW/1873mW
05-31-2024 13:31:04 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [25%@1510,20%@1497,16%@1497,40%@1420,23%@729,20%@729] EMC_FREQ 27%@2133 GR3D_FREQ 71%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.781C SOC2@55.531C SOC0@55.156C CV1@-256C GPU@56.531C tj@56.781C SOC1@55.343C CV2@-256C VDD_IN 7867mW/7802mW VDD_CPU_GPU_CV 2671mW/2734mW VDD_SOC 1916mW/1873mW
05-31-2024 13:31:05 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [28%@1510,23%@1351,21%@1036,31%@1036,14%@729,14%@729] EMC_FREQ 26%@2133 GR3D_FREQ 13%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.687C SOC2@55.531C SOC0@55.125C CV1@-256C GPU@56.375C tj@56.687C SOC1@55.343C CV2@-256C VDD_IN 7827mW/7802mW VDD_CPU_GPU_CV 2671mW/2733mW VDD_SOC 1916mW/1874mW
05-31-2024 13:31:06 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [37%@1510,18%@1150,26%@1190,18%@1190,10%@729,8%@729] EMC_FREQ 26%@2133 GR3D_FREQ 94%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.781C SOC2@55.593C SOC0@55.187C CV1@-256C GPU@56.468C tj@56.781C SOC1@55.343C CV2@-256C VDD_IN 7907mW/7803mW VDD_CPU_GPU_CV 2711mW/2733mW VDD_SOC 1916mW/1874mW
05-31-2024 13:31:07 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [31%@1293,15%@883,16%@883,18%@883,17%@729,17%@729] EMC_FREQ 26%@2133 GR3D_FREQ 98%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.687C SOC2@55.593C SOC0@55.187C CV1@-256C GPU@56.531C tj@56.687C SOC1@55.281C CV2@-256C VDD_IN 7907mW/7804mW VDD_CPU_GPU_CV 2711mW/2733mW VDD_SOC 1916mW/1874mW
05-31-2024 13:31:08 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [44%@1190,18%@1190,15%@1190,16%@1190,9%@729,10%@729] EMC_FREQ 27%@2133 GR3D_FREQ 73%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.562C SOC2@55.593C SOC0@55.281C CV1@-256C GPU@56.843C tj@56.843C SOC1@55.5C CV2@-256C VDD_IN 8027mW/7806mW VDD_CPU_GPU_CV 2830mW/2734mW VDD_SOC 1916mW/1875mW
05-31-2024 13:31:09 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [29%@1113,32%@1036,19%@1036,24%@1036,19%@729,8%@729] EMC_FREQ 26%@2133 GR3D_FREQ 96%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.718C SOC2@55.5C SOC0@55.093C CV1@-256C GPU@56.406C tj@56.718C SOC1@55.5C CV2@-256C VDD_IN 7787mW/7806mW VDD_CPU_GPU_CV 2671mW/2733mW VDD_SOC 1916mW/1875mW
05-31-2024 13:31:10 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [33%@1510,25%@1267,17%@1267,21%@1267,11%@729,18%@729] EMC_FREQ 27%@2133 GR3D_FREQ 73%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.562C SOC2@55.562C SOC0@55.218C CV1@-256C GPU@56.593C tj@56.593C SOC1@55.406C CV2@-256C VDD_IN 7987mW/7808mW VDD_CPU_GPU_CV 2791mW/2734mW VDD_SOC 1916mW/1875mW
05-31-2024 13:31:11 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [31%@1113,24%@1113,20%@1267,19%@1267,11%@729,11%@729] EMC_FREQ 27%@2133 GR3D_FREQ 61%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.593C SOC2@55.562C SOC0@55.218C CV1@-256C GPU@56.562C tj@56.593C SOC1@55.406C CV2@-256C VDD_IN 7907mW/7808mW VDD_CPU_GPU_CV 2751mW/2734mW VDD_SOC 1916mW/1876mW
05-31-2024 13:31:12 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [28%@1256,26%@1292,23%@1113,23%@1113,11%@729,10%@729] EMC_FREQ 26%@2133 GR3D_FREQ 49%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.468C SOC2@55.468C SOC0@55.25C CV1@-256C GPU@56.343C tj@56.468C SOC1@55.406C CV2@-256C VDD_IN 7747mW/7808mW VDD_CPU_GPU_CV 2631mW/2733mW VDD_SOC 1916mW/1876mW
05-31-2024 13:31:13 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [24%@1190,23%@1190,28%@1190,22%@1113,11%@729,8%@729] EMC_FREQ 26%@2133 GR3D_FREQ 6%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.625C SOC2@55.593C SOC0@55.187C CV1@-256C GPU@56.468C tj@56.625C SOC1@55.437C CV2@-256C VDD_IN 7787mW/7808mW VDD_CPU_GPU_CV 2671mW/2733mW VDD_SOC 1916mW/1876mW
05-31-2024 13:31:14 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [28%@1420,28%@1497,23%@1497,20%@1497,12%@729,14%@729] EMC_FREQ 26%@2133 GR3D_FREQ 7%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.812C SOC2@55.562C SOC0@55.218C CV1@-256C GPU@56.343C tj@56.812C SOC1@55.406C CV2@-256C VDD_IN 7787mW/7808mW VDD_CPU_GPU_CV 2671mW/2732mW VDD_SOC 1916mW/1877mW
05-31-2024 13:31:15 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [34%@960,17%@960,16%@960,22%@960,11%@729,20%@729] EMC_FREQ 26%@2133 GR3D_FREQ 87%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.75C SOC2@55.562C SOC0@55.25C CV1@-256C GPU@56.406C tj@56.562C SOC1@55.406C CV2@-256C VDD_IN 7987mW/7809mW VDD_CPU_GPU_CV 2830mW/2733mW VDD_SOC 1916mW/1877mW
05-31-2024 13:31:16 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [26%@1323,18%@960,28%@960,20%@960,8%@729,8%@729] EMC_FREQ 27%@2133 GR3D_FREQ 73%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.812C SOC2@55.562C SOC0@55.187C CV1@-256C GPU@56.562C tj@56.812C SOC1@55.343C CV2@-256C VDD_IN 7947mW/7810mW VDD_CPU_GPU_CV 2791mW/2733mW VDD_SOC 1916mW/1877mW
05-31-2024 13:31:17 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [31%@1190,22%@1190,24%@1190,17%@1190,8%@729,10%@729] EMC_FREQ 27%@2133 GR3D_FREQ 82%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.75C SOC2@55.5C SOC0@55.156C CV1@-256C GPU@56.468C tj@56.75C SOC1@55.343C CV2@-256C VDD_IN 7947mW/7811mW VDD_CPU_GPU_CV 2751mW/2733mW VDD_SOC 1916mW/1878mW
05-31-2024 13:31:18 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [31%@1113,21%@1190,25%@1113,29%@1113,8%@729,9%@729] EMC_FREQ 27%@2133 GR3D_FREQ 48%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.718C SOC2@55.593C SOC0@55.218C CV1@-256C GPU@56.406C tj@56.718C SOC1@55.343C CV2@-256C VDD_IN 7907mW/7812mW VDD_CPU_GPU_CV 2751mW/2734mW VDD_SOC 1916mW/1878mW
05-31-2024 13:31:19 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [34%@1510,15%@1510,25%@1510,20%@1510,10%@729,10%@729] EMC_FREQ 27%@2133 GR3D_FREQ 33%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.593C SOC2@55.531C SOC0@55.125C CV1@-256C GPU@56.406C tj@56.781C SOC1@55.531C CV2@-256C VDD_IN 7907mW/7813mW VDD_CPU_GPU_CV 2751mW/2734mW VDD_SOC 1916mW/1878mW
05-31-2024 13:31:20 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [29%@1344,28%@1344,29%@1344,18%@1344,20%@729,7%@729] EMC_FREQ 26%@2133 GR3D_FREQ 33%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.593C SOC2@55.562C SOC0@55.406C CV1@-256C GPU@56.718C tj@56.718C SOC1@55.468C CV2@-256C VDD_IN 7787mW/7813mW VDD_CPU_GPU_CV 2671mW/2733mW VDD_SOC 1916mW/1879mW
05-31-2024 13:31:21 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [27%@1420,22%@1420,23%@1420,28%@1420,11%@729,8%@729] EMC_FREQ 26%@2133 GR3D_FREQ 32%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.625C SOC2@55.625C SOC0@55.312C CV1@-256C GPU@56.5C tj@56.625C SOC1@55.531C CV2@-256C VDD_IN 7787mW/7812mW VDD_CPU_GPU_CV 2631mW/2732mW VDD_SOC 1916mW/1879mW
05-31-2024 13:31:22 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [26%@1324,24%@1510,22%@1510,19%@1510,11%@729,11%@729] EMC_FREQ 26%@2133 GR3D_FREQ 58%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.5C SOC2@55.562C SOC0@55.281C CV1@-256C GPU@56.718C tj@56.718C SOC1@55.5C CV2@-256C VDD_IN 7827mW/7813mW VDD_CPU_GPU_CV 2671mW/2732mW VDD_SOC 1916mW/1879mW
05-31-2024 13:31:23 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [25%@1191,21%@1379,28%@1150,27%@1190,20%@729,7%@729] EMC_FREQ 26%@2133 GR3D_FREQ 58%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.625C SOC2@55.718C SOC0@55.343C CV1@-256C GPU@56.562C tj@56.625C SOC1@55.468C CV2@-256C VDD_IN 7827mW/7813mW VDD_CPU_GPU_CV 2711mW/2732mW VDD_SOC 1916mW/1880mW
05-31-2024 13:31:24 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [24%@960,17%@1036,29%@1036,38%@1036,12%@729,9%@729] EMC_FREQ 26%@2133 GR3D_FREQ 95%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.625C SOC2@55.656C SOC0@55.281C CV1@-256C GPU@56.625C tj@56.625C SOC1@55.406C CV2@-256C VDD_IN 7827mW/7813mW VDD_CPU_GPU_CV 2671mW/2731mW VDD_SOC 1916mW/1880mW
05-31-2024 13:31:25 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [29%@1036,29%@1036,19%@1036,25%@1036,6%@729,6%@729] EMC_FREQ 26%@2133 GR3D_FREQ 99%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.687C SOC2@55.687C SOC0@55.281C CV1@-256C GPU@56.593C tj@56.687C SOC1@55.437C CV2@-256C VDD_IN 7907mW/7813mW VDD_CPU_GPU_CV 2751mW/2731mW VDD_SOC 1916mW/1880mW
05-31-2024 13:31:26 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [25%@960,19%@960,29%@960,26%@960,9%@729,10%@729] EMC_FREQ 26%@2133 GR3D_FREQ 98%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.562C SOC2@55.593C SOC0@55.25C CV1@-256C GPU@56.468C tj@56.562C SOC1@55.406C CV2@-256C VDD_IN 7827mW/7814mW VDD_CPU_GPU_CV 2631mW/2731mW VDD_SOC 1916mW/1880mW
05-31-2024 13:31:27 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [28%@960,20%@1205,22%@1510,28%@1510,9%@729,8%@729] EMC_FREQ 26%@2133 GR3D_FREQ 98%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.812C SOC2@55.562C SOC0@55.218C CV1@-256C GPU@56.562C tj@56.812C SOC1@55.406C CV2@-256C VDD_IN 7907mW/7814mW VDD_CPU_GPU_CV 2751mW/2731mW VDD_SOC 1916mW/1881mW
05-31-2024 13:31:29 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [32%@1510,17%@1510,29%@1510,22%@1510,8%@729,9%@729] EMC_FREQ 26%@2133 GR3D_FREQ 99%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.593C SOC2@55.718C SOC0@55.281C CV1@-256C GPU@56.437C tj@56.593C SOC1@55.406C CV2@-256C VDD_IN 7987mW/7816mW VDD_CPU_GPU_CV 2830mW/2732mW VDD_SOC 1916mW/1881mW
05-31-2024 13:31:30 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [25%@960,17%@960,26%@1036,29%@1036,9%@729,20%@729] EMC_FREQ 27%@2133 GR3D_FREQ 73%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.656C SOC2@55.656C SOC0@55.406C CV1@-256C GPU@56.906C tj@56.906C SOC1@55.531C CV2@-256C VDD_IN 7907mW/7816mW VDD_CPU_GPU_CV 2711mW/2731mW VDD_SOC 1916mW/1881mW
05-31-2024 13:31:31 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [29%@1510,23%@1510,22%@1510,29%@1510,14%@729,14%@729] EMC_FREQ 27%@2133 GR3D_FREQ 75%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.656C SOC2@55.625C SOC0@55.406C CV1@-256C GPU@56.531C tj@56.656C SOC1@55.437C CV2@-256C VDD_IN 7907mW/7817mW VDD_CPU_GPU_CV 2751mW/2731mW VDD_SOC 1916mW/1881mW
05-31-2024 13:31:32 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [25%@1510,27%@1510,21%@1190,23%@1190,9%@729,9%@729] EMC_FREQ 26%@2133 GR3D_FREQ 73%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.562C SOC2@55.656C SOC0@55.281C CV1@-256C GPU@56.812C tj@56.812C SOC1@55.5C CV2@-256C VDD_IN 7867mW/7817mW VDD_CPU_GPU_CV 2671mW/2731mW VDD_SOC 1916mW/1882mW
05-31-2024 13:31:33 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [26%@960,22%@960,25%@960,28%@883,12%@729,14%@729] EMC_FREQ 26%@2133 GR3D_FREQ 96%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.687C SOC2@55.687C SOC0@55.343C CV1@-256C GPU@56.562C tj@56.687C SOC1@55.437C CV2@-256C VDD_IN 7787mW/7817mW VDD_CPU_GPU_CV 2631mW/2730mW VDD_SOC 1916mW/1882mW
05-31-2024 13:31:34 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [26%@1510,34%@1036,15%@1036,18%@1036,10%@1284,15%@1286] EMC_FREQ 26%@2133 GR3D_FREQ 71%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.625C SOC2@55.687C SOC0@55.343C CV1@-256C GPU@56.718C tj@56.718C SOC1@55.5C CV2@-256C VDD_IN 7867mW/7817mW VDD_CPU_GPU_CV 2671mW/2730mW VDD_SOC 1916mW/1882mW
05-31-2024 13:31:35 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [24%@729,21%@729,24%@729,21%@729,14%@883,27%@883] EMC_FREQ 26%@2133 GR3D_FREQ 99%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.812C SOC2@55.593C SOC0@55.406C CV1@-256C GPU@56.812C tj@56.812C SOC1@55.531C CV2@-256C VDD_IN 7827mW/7817mW VDD_CPU_GPU_CV 2671mW/2729mW VDD_SOC 1916mW/1882mW
05-31-2024 13:31:36 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [25%@1263,25%@1036,22%@1036,23%@1036,12%@729,26%@729] EMC_FREQ 26%@2133 GR3D_FREQ 7%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.562C SOC2@55.625C SOC0@55.312C CV1@-256C GPU@56.5C tj@56.562C SOC1@55.437C CV2@-256C VDD_IN 7747mW/7817mW VDD_CPU_GPU_CV 2591mW/2728mW VDD_SOC 1916mW/1883mW
05-31-2024 13:31:37 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [26%@1510,22%@729,24%@729,21%@729,12%@1113,16%@1113] EMC_FREQ 26%@2133 GR3D_FREQ 51%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.781C SOC2@55.593C SOC0@55.281C CV1@-256C GPU@56.531C tj@56.781C SOC1@55.406C CV2@-256C VDD_IN 7707mW/7816mW VDD_CPU_GPU_CV 2591mW/2727mW VDD_SOC 1876mW/1883mW
05-31-2024 13:31:38 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [27%@1510,25%@1497,17%@1497,24%@1497,9%@729,10%@729] EMC_FREQ 26%@2133 GR3D_FREQ 25%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.656C SOC2@55.593C SOC0@55.281C CV1@-256C GPU@56.5C tj@56.656C SOC1@55.406C CV2@-256C VDD_IN 7867mW/7817mW VDD_CPU_GPU_CV 2711mW/2727mW VDD_SOC 1916mW/1883mW
05-31-2024 13:31:39 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [33%@1451,21%@1510,24%@1510,19%@1510,26%@729,9%@729] EMC_FREQ 26%@2133 GR3D_FREQ 80%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.812C SOC2@55.593C SOC0@55.25C CV1@-256C GPU@56.468C tj@56.812C SOC1@55.343C CV2@-256C VDD_IN 7787mW/7816mW VDD_CPU_GPU_CV 2631mW/2727mW VDD_SOC 1916mW/1883mW
05-31-2024 13:31:40 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [27%@1310,22%@960,19%@960,26%@960,13%@729,21%@729] EMC_FREQ 26%@2133 GR3D_FREQ 70%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.625C SOC2@55.593C SOC0@55.281C CV1@-256C GPU@56.718C tj@56.718C SOC1@55.468C CV2@-256C VDD_IN 7827mW/7816mW VDD_CPU_GPU_CV 2671mW/2726mW VDD_SOC 1916mW/1883mW
05-31-2024 13:31:41 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [23%@1131,26%@729,18%@729,26%@729,20%@729,26%@729] EMC_FREQ 26%@2133 GR3D_FREQ 68%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.812C SOC2@55.593C SOC0@55.156C CV1@-256C GPU@56.687C tj@56.812C SOC1@55.406C CV2@-256C VDD_IN 7627mW/7815mW VDD_CPU_GPU_CV 2551mW/2725mW VDD_SOC 1876mW/1883mW
05-31-2024 13:31:42 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [28%@1190,20%@1190,19%@1267,26%@1267,18%@729,24%@729] EMC_FREQ 26%@2133 GR3D_FREQ 71%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.656C SOC2@55.593C SOC0@55.25C CV1@-256C GPU@56.5C tj@56.656C SOC1@55.375C CV2@-256C VDD_IN 7747mW/7815mW VDD_CPU_GPU_CV 2631mW/2724mW VDD_SOC 1876mW/1883mW
05-31-2024 13:31:43 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [23%@960,28%@960,20%@960,19%@960,12%@729,20%@729] EMC_FREQ 26%@2133 GR3D_FREQ 67%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.812C SOC2@55.625C SOC0@55.218C CV1@-256C GPU@56.375C tj@56.812C SOC1@55.375C CV2@-256C VDD_IN 7827mW/7815mW VDD_CPU_GPU_CV 2671mW/2724mW VDD_SOC 1916mW/1883mW
05-31-2024 13:31:44 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [34%@1510,23%@1421,20%@1267,16%@1267,15%@729,14%@729] EMC_FREQ 26%@2133 GR3D_FREQ 43%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.812C SOC2@55.687C SOC0@55.187C CV1@-256C GPU@56.562C tj@56.812C SOC1@55.375C CV2@-256C VDD_IN 8067mW/7816mW VDD_CPU_GPU_CV 2870mW/2725mW VDD_SOC 1916mW/1884mW
05-31-2024 13:31:45 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [25%@1273,21%@1267,17%@1267,27%@1267,17%@729,15%@729] EMC_FREQ 26%@2133 GR3D_FREQ 7%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.875C SOC2@55.687C SOC0@55.25C CV1@-256C GPU@56.5C tj@56.875C SOC1@55.375C CV2@-256C VDD_IN 7867mW/7817mW VDD_CPU_GPU_CV 2711mW/2725mW VDD_SOC 1916mW/1884mW
05-31-2024 13:31:46 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [22%@1510,16%@1510,19%@1510,36%@1510,10%@729,12%@729] EMC_FREQ 26%@2133 GR3D_FREQ 22%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.75C SOC2@55.593C SOC0@55.218C CV1@-256C GPU@56.562C tj@56.625C SOC1@55.468C CV2@-256C VDD_IN 7787mW/7817mW VDD_CPU_GPU_CV 2631mW/2724mW VDD_SOC 1916mW/1884mW
05-31-2024 13:31:47 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [24%@1036,24%@960,14%@960,23%@960,11%@729,15%@729] EMC_FREQ 27%@2133 GR3D_FREQ 98%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.843C SOC2@55.593C SOC0@55.218C CV1@-256C GPU@56.5C tj@56.843C SOC1@55.375C CV2@-256C VDD_IN 7907mW/7817mW VDD_CPU_GPU_CV 2711mW/2724mW VDD_SOC 1916mW/1884mW
05-31-2024 13:31:48 RAM 4284/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [26%@1036,31%@960,15%@960,22%@960,12%@729,13%@729] EMC_FREQ 27%@2133 GR3D_FREQ 98%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.75C SOC2@55.625C SOC0@55.187C CV1@-256C GPU@56.593C tj@56.75C SOC1@55.343C CV2@-256C VDD_IN 7907mW/7818mW VDD_CPU_GPU_CV 2711mW/2724mW VDD_SOC 1916mW/1884mW
